tradedate,newstitle,newslink,source,closeprice,sentimentscore,sentimentmagnitude,sentimentlabel,impact,category,mat_reason
2025-10-16,《新品》amiibo ちびロボ！ 【ちびロボ】 任天堂株式会社 on X: - Beauty HUB,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBOM0tXQ21pTk5zaG9Za1ExMVd6cHdtQ0pLWi1Ub25MRXk5clhaaUhrRkk2N0c1MDFEQjEyWjVBZHJ6Y2VjVldxWDN3Zi1Oa250M1E?oc=5,,12150.0,0.0,0.5,neutral,,unknown,
2025-10-16,Nintendo Switch『ARK: Survival Evolved』公式サーバー一部停止のお知らせ - spike-chunsoft.co.jp,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBPZzRramhvakh6UGpvbkN1UlJvTWpXU1FPd1dybHQyS2lBbnh0NFk0V3JISHVSdExnYmdBbE4wRnRjNVFHdUU4S0Jtc2VFOW5zM2U2ckpUMA?oc=5,,12150.0,0.0,0.5,neutral,,unknown,
2025-10-17,マイニンテンドーストアでの「Nintendo Switch 2」第2回招待の案内は10月20日 午後以降を予定！ - ninten-switch.com,https://news.google.com/rss/articles/CBMickFVX3lxTE1LNWNLRzJ4dDZNQ0c5U0R2ZlVxSTRjZ1ZydHJ3d1lfN0VhbXFSQm1Pa3RVN3QzVjZkVEY0cEdxdFJxX1JMc0VuN1lZSVZrSWZIOHlyRi1CeFZ6bXRJdW9kdmhPUUNzdFF3OGZXSDhvUWlQZw?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,任天堂､来年3月末までに最大2500万台のスイッチ2生産計画-関係者 - Bloomberg - Bloomberg.co.jp,https://news.google.com/rss/articles/CBMidkFVX3lxTFBvNlhaUTFSVDlLem9Bd0g0Ry1ObDhJTWpkRjB4NUVFZWxYSFlZWHBjVUVEbGgyYkUxVDAtNE1EOVZkalZfV2xUeGdDcVdIRV9OdUMtMFZ3SThhLWF2Sk1rR1d5WmI2dXZjWndMR3NGcXprTDVMaUE?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,任天堂､来年3月末までに最大2500万台のスイッチ2生産計画-関係者 - TBS NEWS DIG,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9VVGZJVzYwZ0hLVGlMd2RSRFg0NTBsWlFtNGpHdFc3NHNJVDk2SEVpUUg4RFpBZW5iQzY2eE1lU0dtTXc2dFNaSFJLRkhXOEpfNnpBMnVfdnRjbng5MWRVZ1VfTFdUejg?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,任天堂－急伸 最大2500万台のスイッチ2生産を計画と伝わる(トレーダーズ・ウェブ) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxPTXV1VWxlLWFpWnRCeFo1U0JSNkNTZlJZRThmLTFBRHZZcDlucGFZVXdseHdzVElRWGtPcWQ4LXlTb0RQVjV1ZVY1ZTVBa0xvRTU1RU9ESWhvVXZva3k0bUVSLUJtZG9mbkJpR1lHRlBJUXRkZlVsamh6LW1NUUJ4N01XUmJpQ1E?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,「Hello! インディー」文字で構成された世界を冒険する『文字遊戯』開発者インタビュー | トピックス - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxPblkzSUpMVkZMTEJUekJOcE9GQW82SEdvUjBpZDVZQjdPYzZtNVZfNERyWHE2dnFibXV1T1dpLWN6cEIxa1oydEktczBnRjlEMTYtZFFGRlRrZF9aRFQ1Z25vM3Fxek80eUdVN2VoN3pla2JFWXpIV1l5MUhTRDgzU3Q0SFNuZw?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,ニンテンドーeショップ新作ソフト情報 10/17（金）号。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxORTZZNGN1aHFEY2hTYUtpOExaNlQxTzJvWmZ5Q1o1ekxyMWstQTY4OE1BejJUdmFLa3kzN1RUa2Mta1JjZEdoTVZ0Y293NHh1dUExTFctWlF3U0NucjdkZUpESENCMURITXlSdkFra1Z3NXdXX1F4SHo4OXNkY2ZJWVNiSjNSUQ?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,任天堂、次世代スイッチ2の初年度生産目標を過去最高の2500万台に設定―ブルームバーグ報道 執筆 - Investing.com - FX | 株式市場 | ファイナンス | 金融ニュース,https://news.google.com/rss/articles/CBMicEFVX3lxTFBOWHdqQ2JUU3hmVjg2ZnNndjM5N2J2cTlzbzl0SzF6OFYzR1FTcTVaZHZnTkVHMHdYaHBueTUxVE41X2FHcmtOSUNjMmhXSjNHRFgyUkFhQ0EzbUhTcEhpRGlLbVZmOFRZam9ZOXFMY08?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,任天堂が持ち直す、「スイッチ２」最大２５００万台の生産計画と伝わる(みんかぶ) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxNcHRzREFSXzJQT1pDM2E3WS1BVFF4V1hwMFZaUU9VRUo2R2lsNWxfbmtGNlVUM1RmTG1JeGhvQVZiaFM4aVZneEJzOTJ0by1sQkh1X191UEp2SGF0X1d4d2k5LTQ2T2lPcXJjRnNjUUhXWFRxNktncG4yQmkwcHVmRWNHQ0txMDQ?oc=5,,12470.0,0.6,0.7,positive,0.7,hardware,"The text discusses Nintendo's potential production plans for a new console (Switch 2). A production plan of 25 million units is a significant number, suggesting a major product launch. This has a high potential to move the stock due to its implications for future revenue and market position."
2025-10-17,【材料】 任天堂が持ち直す、「スイッチ２」最大２５００万台の生産計画と伝わる - かぶたん,https://news.google.com/rss/articles/CBMiYEFVX3lxTE14ZGhETUhhc05VRDJ1U2JEcXl5Y1ktb2JxQy05TzJKZnBIUHFXUE5razdCUGdVY294ZzZVMzMyLWU2OVhVUVlKRWQ4Nk0wMDB3a0lKQm85bnRLaW1mVmR1UQ?oc=5,,12470.0,0.6,0.7,positive,0.7,hardware,"The text discusses a reported production plan for the 'Switch 2', Nintendo's next-generation hardware. A production plan of up to 25 million units would have a significant impact on Nintendo's revenue and future earnings if accurate. This is a material piece of information for investors."
2025-10-17,任天堂の株価反発 米報道「Switch2、最大2500万台規模生産」 - 日本経済新聞,https://news.google.com/rss/articles/CBMibEFVX3lxTE9ZUG91a09kbXgtLUZrU093TklWTnpETU1yaVVITzltX3lTNVMzQTkxcnVyM294RUQ3Znh4aFBBMW5RbU9nVk0tYlF1cm5DVTZiX0p4VE1KTGo4NU1WenZZaTdmTjF5UzNiaUFjWA?oc=5,,12470.0,0.6,0.7,positive,0.7,hardware,"The article discusses a report about Nintendo's plans for Switch 2 production, suggesting a large initial manufacturing volume. This is directly related to Nintendo's hardware roadmap and could significantly impact investor sentiment regarding the company's future performance and market share."
2025-10-17,任天堂の株価反発 米報道「Switch2、最大2500万台規模生産」 - 日本経済新聞,https://news.google.com/rss/articles/CBMiogFBVV95cUxPMDRvQ2xIWjFFYkppSXdZa0xlZG1scF9FSzlMMV92U3JvREFJekl1WVlGRlQwLVZoZVoxUm5VWFZicmNhY0s3RGlYakhGaDBXZFVRbmZpYS0xcTVzZFFLYTNLMHdNWnExUHp1ZjRFeHMwU1lBMTJxOHQwTFZfU3R3ZTJWUlN5N3Vqa3dwcnNMaTZpbFp5WWQyV1ZSRmljcm5Ydmc?oc=5,,12470.0,0.6,0.7,positive,0.7,hardware,"The article directly discusses Nintendo's stock and production estimates for the Switch 2. A production estimate of 25 million units for a new console is material to Nintendo's future revenue and profitability, and can move the stock."
2025-10-17,【株式】任天堂がしっかり Switch 2を2026年3月末までに最大2500万台生産する計画との報道に関心(gamebiz) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxORDdsSm1rbVVRSzJia1Y4U250SGJFYkJPMjVYR2E2SmdjbkZwUVRmRURWbklvTTF3R1NpMnhIUFZuRkM0eTFlTmh5WF9VcExQUHBXNHFOd1BGQ1hDNmFFcWViMEZ4S1VUMFJadXlzbFlyazRKUjY5UldMZXEtMm4yUnJCTlZZR3M?oc=5,,12470.0,0.4,0.6,positive,0.7,hardware,"The news reports on Nintendo's production plans for the Switch 2, a new hardware product. A production target of up to 25 million units has the potential to move the stock because it provides insight into future sales expectations and market demand. The timeframe (by March 2026) is concrete and contributes to the impact score."
2025-10-17,【株式】任天堂がしっかり Switch 2を2026年3月末までに最大2500万台生産する計画との報道に関心 - gamebiz【ゲームビズ】,https://news.google.com/rss/articles/CBMiREFVX3lxTE80ZlR0WUd6RjA0enNWTlQtNjZFZnRoQWVsbU1mU19yU3U1b3lPbGEzcWU0WHFDeV9OMllCeE5ERm5SbDZF?oc=5,,12470.0,0.4,0.6,positive,0.6,hardware,"The news discusses the production plans for the Switch 2, Nintendo's next-generation hardware. This is a significant development that could impact investor sentiment and potentially move the stock price. The scale of the reported production volume (up to 25 million units) is also material."
2025-10-17,「Nintendo Switch 2」ドックの代用品探しに苦労した話　ダイソーで失敗も、小型ハブが便利 - ｄメニューニュース,https://news.google.com/rss/articles/CBMikgFBVV95cUxNVDk3RExxVjdyS01SMF9MblNiRXdPV3FMNGNtd0V0UFJEdlpoRlctUWY2bk52YmxneHdOSVpGTEE3dGV4MWVVb0xYaF9LbmtWMEFVTVJsWGtELUo5N19QeFFTYTZKWDFuZndfcDNhSG15bmh1MTk3WEhvYUNualZueWk0V3ptN2syeW1tM0pVdUJYQdIBlwFBVV95cUxQcjMxUDM5VXowa2xZcGNXd3ZJanVlM2ZRWjVWZUFmZ3A1SkJnc2E4aGx5MF9uYjdMQmhzUElNTXhOdHBlR1dBUE11eWhTb0J5cWtHOWVPZl8xZW5nNW5Pd1VqV3dUMkVXWlR0aG9VcUFHcnFyYXp5QXJTRmJvV1V5SmF6dXFNQ2ItQjBjbzgtcW02b1piRGtj?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,「Nintendo Switch 2」ドックの代用品探しに苦労した話 ダイソーで失敗も、小型ハブが便利（ITmedia Mobile） - Yahoo!ニュース,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPN1BWRW9mcDl1ZjNlTHlOVXJQUl9XcThETFc4OUlFaXV6S3hMZmdkQVBWMHRyUkJPMi1iVFpYazd5ZjNKVkZLZEFEY3FiMGlSX3RRZ1lmajY1S1RSSC1FNUxOMGtoakZjbWxVUmFZelFnTDVITlU0RjN6Q3J2T1hxU3htN2g1YzN6?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,【ゲームエンタメ株前場(10/17)】全体売り優勢続く Switch2増産報道で任天堂反発、メガチップスやホシデンにも物色(gamebiz) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxOZHZ6UmxSOG9TTDdlYm9ITGRvcGY3ZVA3N3FUNlp3cjZCZlNBSXJhUWk1WFZWV0dXRmtvcGZiRXVhd0VNVGlFTVJpbW5VNTlScU1wTkZMODNTbFl6RnBwMUxQR1F2MTYtQVg4aElPQjVLVjJrQzFDakhpRzNCeDh1eUl3X1RNVXc?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,任天堂が大幅反発､｢スイッチ2の販売台数2000万台超｣報道 - 四季報オンライン,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBiTGFpX3VjYS00b3E2TUlzQkF0Z2hpRkZxdVhuZi1FSHRtMmlPeFZoZmZRRFNUX1MwanMxcTlzUl9hUDFEUGpqMzJkSEEwQmtyNHVvMGxqSQ?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,任天堂「Switch 2」招待販売ふたたび 10月20日に案内予定 - ASCII.jp,https://news.google.com/rss/articles/CBMiVEFVX3lxTE83OXpEalhOQUZ2dEJITWR4S1ctN2JYNzBLODlGRjh5Ynd2RW1QT2V0anVWdlVVRV8xd2RvdVF5RW51TUJYNVJmNWFyNEU1S1lsUE93Qw?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
