tradedate,newstitle,newslink,source,closeprice,sentimentscore,sentimentmagnitude,sentimentlabel,impact,category,mat_reason
2025-10-15,ニンテンドードリーム 25年12月号：パラノマサイト×都市伝説解体センター描き下ろしコラボ表紙！ 付録はスーパーマリオギャラクシー／カービィのエアライダー／ゼルダ無双 封印戦記ポスターも - Nintendo DREAM WEB,https://news.google.com/rss/articles/CBMiREFVX3lxTE9rZ3RuOF91Q3k2akYyWXFHZTN0UklIT3d1c3RyZlVjTGozRUdWaTJRb1JFTktjbm9QbEhGRWFTR1NUbGZY?oc=5,,12515.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-16,Microsoft、Xboxの携帯型「Ally」発売 ソニーGと任天堂に対抗 - 日本経済新聞,https://news.google.com/rss/articles/CBMibEFVX3lxTFBIUk0ycVppc2RSWmRXSjdXeGhGSzh0d0REOHJmOEpGU2RUQm9mVTB2aHFPT05QbGlDOVNxQ3VkX1hnM0c2UEpsdE8zdF9aN1VjYjBPWEYtZ3ZlTUlUVU14MF9VQzRLZ0NTSVBYSw?oc=5,,12150.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-16,任天堂のサイバー攻撃 被害報道-社外サーバーの一部書き換えを確認、個人情報・機密情報の漏洩は否定 - 合同会社ロケットボーイズ,https://news.google.com/rss/articles/CBMi7gFBVV95cUxNSHZydVRzUzZPYXpnNUlBbEIzaFVmbU1kMjFMenBvMm1IYkNMYnVXVzdpc0piMUhxVHZwNWNFQ05tdi10ZEVIdmtLOVFXYnU3dldaTUVfUjlLdkdpNkNDQU5SZXRmTk5YUXZwVXZNQzhLOTAtZnBDR00zbTA4QVNwdndpRDZYUUNxakJGN2hlUlBKSGtMR2NZV2JvLU5wenR2cF9LMDA3VVFPd0twTVJ2MDVkVTl1RlV2MTdWWnVsX1E5Y0JRaXlBbkZ2VGtPREp3MjBIeUJ4cWM5NUd3cldFdzNnUmdPelo2dUdDVjFR?oc=5,,12150.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-16,ミアレシティで紡がれる、人とポケモンの物語。『Pokémon LEGENDS Z-A』本日発売。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxNcVJlLXZjbHpBZF93MVlwMHFhZ2YyanhybnVFczhfYjdlYUp4ZEFOVzNLc01iaG1NY2pmWEVMQTJtVVhhRjhadXFHY1hiYmNoSk1BNC05T2VGQVVSbEE4alBjLXZ2bkpuamctM29EZDEzVEhTNGszazJUUzR6SERnbG9OVk5tQQ?oc=5,,12150.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-16,任天堂にサイバー攻撃か、同社は情報漏洩を否定しつつ被害を一部認める - Game*Spark,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBYbGYwUUxXMWRlNFYwOHdnbDZvSW1RZzktaGtBX2h4bzBsNmpXV2FVMlNtUmpaMnZpbkZJcWZfOXNpcG9mT0FIMzdhYkY4eXJQd3JST2Rjc29xV2ZuQkhVRTVMLWR1QQ?oc=5,,12150.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-16,《新品》amiibo ちびロボ！ 【ちびロボ】 任天堂株式会社 on X: - Beauty HUB,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBOM0tXQ21pTk5zaG9Za1ExMVd6cHdtQ0pLWi1Ub25MRXk5clhaaUhrRkk2N0c1MDFEQjEyWjVBZHJ6Y2VjVldxWDN3Zi1Oa250M1E?oc=5,,12150.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-16,Nintendo Switch『ARK: Survival Evolved』公式サーバー一部停止のお知らせ - spike-chunsoft.co.jp,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBPZzRramhvakh6UGpvbkN1UlJvTWpXU1FPd1dybHQyS2lBbnh0NFk0V3JISHVSdExnYmdBbE4wRnRjNVFHdUU4S0Jtc2VFOW5zM2U2ckpUMA?oc=5,,12150.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,マイニンテンドーストアでの「Nintendo Switch 2」第2回招待の案内は10月20日 午後以降を予定！ - ninten-switch.com,https://news.google.com/rss/articles/CBMickFVX3lxTE1LNWNLRzJ4dDZNQ0c5U0R2ZlVxSTRjZ1ZydHJ3d1lfN0VhbXFSQm1Pa3RVN3QzVjZkVEY0cEdxdFJxX1JMc0VuN1lZSVZrSWZIOHlyRi1CeFZ6bXRJdW9kdmhPUUNzdFF3OGZXSDhvUWlQZw?oc=5,,12470.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,任天堂､来年3月末までに最大2500万台のスイッチ2生産計画-関係者 - Bloomberg - Bloomberg.co.jp,https://news.google.com/rss/articles/CBMidkFVX3lxTFBvNlhaUTFSVDlLem9Bd0g0Ry1ObDhJTWpkRjB4NUVFZWxYSFlZWHBjVUVEbGgyYkUxVDAtNE1EOVZkalZfV2xUeGdDcVdIRV9OdUMtMFZ3SThhLWF2Sk1rR1d5WmI2dXZjWndMR3NGcXprTDVMaUE?oc=5,,12470.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,任天堂､来年3月末までに最大2500万台のスイッチ2生産計画-関係者 - TBS NEWS DIG,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9VVGZJVzYwZ0hLVGlMd2RSRFg0NTBsWlFtNGpHdFc3NHNJVDk2SEVpUUg4RFpBZW5iQzY2eE1lU0dtTXc2dFNaSFJLRkhXOEpfNnpBMnVfdnRjbng5MWRVZ1VfTFdUejg?oc=5,,12470.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,任天堂－急伸 最大2500万台のスイッチ2生産を計画と伝わる(トレーダーズ・ウェブ) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxPTXV1VWxlLWFpWnRCeFo1U0JSNkNTZlJZRThmLTFBRHZZcDlucGFZVXdseHdzVElRWGtPcWQ4LXlTb0RQVjV1ZVY1ZTVBa0xvRTU1RU9ESWhvVXZva3k0bUVSLUJtZG9mbkJpR1lHRlBJUXRkZlVsamh6LW1NUUJ4N01XUmJpQ1E?oc=5,,12470.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,「Hello! インディー」文字で構成された世界を冒険する『文字遊戯』開発者インタビュー | トピックス - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxPblkzSUpMVkZMTEJUekJOcE9GQW82SEdvUjBpZDVZQjdPYzZtNVZfNERyWHE2dnFibXV1T1dpLWN6cEIxa1oydEktczBnRjlEMTYtZFFGRlRrZF9aRFQ1Z25vM3Fxek80eUdVN2VoN3pla2JFWXpIV1l5MUhTRDgzU3Q0SFNuZw?oc=5,,12470.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,ニンテンドーeショップ新作ソフト情報 10/17（金）号。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxORTZZNGN1aHFEY2hTYUtpOExaNlQxTzJvWmZ5Q1o1ekxyMWstQTY4OE1BejJUdmFLa3kzN1RUa2Mta1JjZEdoTVZ0Y293NHh1dUExTFctWlF3U0NucjdkZUpESENCMURITXlSdkFra1Z3NXdXX1F4SHo4OXNkY2ZJWVNiSjNSUQ?oc=5,,12470.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,任天堂、次世代スイッチ2の初年度生産目標を過去最高の2500万台に設定―ブルームバーグ報道 執筆 - Investing.com - FX | 株式市場 | ファイナンス | 金融ニュース,https://news.google.com/rss/articles/CBMicEFVX3lxTFBOWHdqQ2JUU3hmVjg2ZnNndjM5N2J2cTlzbzl0SzF6OFYzR1FTcTVaZHZnTkVHMHdYaHBueTUxVE41X2FHcmtOSUNjMmhXSjNHRFgyUkFhQ0EzbUhTcEhpRGlLbVZmOFRZam9ZOXFMY08?oc=5,,12470.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,任天堂が持ち直す、「スイッチ２」最大２５００万台の生産計画と伝わる(みんかぶ) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxNcHRzREFSXzJQT1pDM2E3WS1BVFF4V1hwMFZaUU9VRUo2R2lsNWxfbmtGNlVUM1RmTG1JeGhvQVZiaFM4aVZneEJzOTJ0by1sQkh1X191UEp2SGF0X1d4d2k5LTQ2T2lPcXJjRnNjUUhXWFRxNktncG4yQmkwcHVmRWNHQ0txMDQ?oc=5,,12470.0,0.6,0.7,positive,0.7,hardware,"The text discusses Nintendo's potential production plans for a new console (Switch 2). A production plan of 25 million units is a significant number, suggesting a major product launch. This has a high potential to move the stock due to its implications for future revenue and market position."
2025-10-17,【材料】 任天堂が持ち直す、「スイッチ２」最大２５００万台の生産計画と伝わる - かぶたん,https://news.google.com/rss/articles/CBMiYEFVX3lxTE14ZGhETUhhc05VRDJ1U2JEcXl5Y1ktb2JxQy05TzJKZnBIUHFXUE5razdCUGdVY294ZzZVMzMyLWU2OVhVUVlKRWQ4Nk0wMDB3a0lKQm85bnRLaW1mVmR1UQ?oc=5,,12470.0,0.6,0.7,positive,0.7,hardware,"The text discusses a reported production plan for the 'Switch 2', Nintendo's next-generation hardware. A production plan of up to 25 million units would have a significant impact on Nintendo's revenue and future earnings if accurate. This is a material piece of information for investors."
2025-10-17,任天堂の株価反発 米報道「Switch2、最大2500万台規模生産」 - 日本経済新聞,https://news.google.com/rss/articles/CBMibEFVX3lxTE9ZUG91a09kbXgtLUZrU093TklWTnpETU1yaVVITzltX3lTNVMzQTkxcnVyM294RUQ3Znh4aFBBMW5RbU9nVk0tYlF1cm5DVTZiX0p4VE1KTGo4NU1WenZZaTdmTjF5UzNiaUFjWA?oc=5,,12470.0,0.6,0.7,positive,0.7,hardware,"The article discusses a report about Nintendo's plans for Switch 2 production, suggesting a large initial manufacturing volume. This is directly related to Nintendo's hardware roadmap and could significantly impact investor sentiment regarding the company's future performance and market share."
2025-10-17,任天堂の株価反発 米報道「Switch2、最大2500万台規模生産」 - 日本経済新聞,https://news.google.com/rss/articles/CBMiogFBVV95cUxPMDRvQ2xIWjFFYkppSXdZa0xlZG1scF9FSzlMMV92U3JvREFJekl1WVlGRlQwLVZoZVoxUm5VWFZicmNhY0s3RGlYakhGaDBXZFVRbmZpYS0xcTVzZFFLYTNLMHdNWnExUHp1ZjRFeHMwU1lBMTJxOHQwTFZfU3R3ZTJWUlN5N3Vqa3dwcnNMaTZpbFp5WWQyV1ZSRmljcm5Ydmc?oc=5,,12470.0,0.6,0.7,positive,0.7,hardware,"The article directly discusses Nintendo's stock and production estimates for the Switch 2. A production estimate of 25 million units for a new console is material to Nintendo's future revenue and profitability, and can move the stock."
2025-10-17,「Nintendo Switch 2」ドックの代用品探しに苦労した話　ダイソーで失敗も、小型ハブが便利 - ITmedia Mobile - ITmedia,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1VNkR5OHNwMHlyaVoyMDFBdW1zYk00SHFmXzJEbG5QMVVfSjVhVkJ3TnJqSk1Na3JKTmRqUlZfRUxOS3hsQVNWS0ZXQmdUWTlGVDVtMTF1dm5PZmhGWTBlT2FvNUdSanky0gFoQVVfeXFMTnpfNmc2a05FWEpZWlFuR1djYXVGc0RRemU5RDRrYWhpWFNZa0xVQzViNlRhTGpFRW1fckZnRjdlU0x6b3A2WlU2R1JVcTVDQWJWYWpyZDJVZHVvNnFFcklYRnl2TkJLMmM?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
2025-10-17,【注目】 話題株ピックアップ【昼刊】：三井Ｅ＆Ｓ、太平洋工、任天堂 - かぶたん,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5BemtEc3I2XzFpMW9Fd0hEV3NjNTlkRWsza01keWdQMDRVRkZGd3NWekU2OTFaTlE4UXFxTXptNUs5dm9Dc2FFUFpwSzducGl5X3dmQktwRlhqSHBldXNpMw?oc=5,,12470.0,0.0,0.5,neutral,,unknown,
