tradedate,newstitle,newslink,source,closeprice,sentimentscore,sentimentmagnitude,sentimentlabel,impact,category,mat_reason
2025-10-03,任天堂株式会社（企業広報・IR）の公式X（@NintendoCoLtd）から - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxQY1VESm9hOVFDWm5rdU1zMmVQU3czeWFLUE5kc0dQZVhlakFsTWZ4M0NpODNGemlHOEItZFRZZEFXam9YQWNYenZuRGdCLU1Fa2NUVlRHNVF5SUVzZ2NrQk8xN2N3WnhmeFJWREJsSmd1RDNyZTJ4V3BtTWZ4aGJyMVctNHhhd0x4UzNKQ3JRNmx1bUJEQWc?oc=5,,12660.0,0.0,0.5,neutral,,unknown,
2025-10-09,任天堂、「ピクミン」が登場する新映像「Close to you」を「Nintendo Today!」で公開 - GAME Watch,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1tS0s5bS1WT3pKSEhDTEZVaERxQXg3Tzh4OVZUc0FjMEpQUE92SThwemhIMl9vemtGWVdwTXBGemFPS2pfa2ZEUkFiUjIwLWlCLWltdzJMUmlteE4ybGVXUjh4M3F0UQ?oc=5,,12665.0,0.3125,0.25,positive,0.3,product,The text discusses a new Pikmin video released by Nintendo. This is relevant to their product offerings and could have a small positive impact on stock price due to renewed interest in the franchise.
2025-10-10,任天堂が公開した「ピクミン」が登場する謎の映像「Close to you」は、ニンテンドーピクチャーズが制作した初めてのショートムービーということが判明！ - Nintendo DREAM WEB,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9heHRJNHk0eFI3MUJ4QlE2QkNTZDVfNkNDX3RPZm5xdVFyclJWemFSb2JkOEdPVHZCdkYwV2czMlViZlRVN0xmUkUzdUY3eUk?oc=5,,12385.0,0.46875,0.3,positive,0.2,product,"The text discusses a new short movie featuring Pikmin, a Nintendo product. This is relevant to Nintendo and could have a small impact on stock price."
2025-10-10,任天堂、「ピクミン」が登場する新映像「Close to you」を「Nintendo Today!」で公開 - GAME Watch,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1tS0s5bS1WT3pKSEhDTEZVaERxQXg3Tzh4OVZUc0FjMEpQUE92SThwemhIMl9vemtGWVdwTXBGemFPS2pfa2ZEUkFiUjIwLWlCLWltdzJMUmlteE4ybGVXUjh4M3F0UQ?oc=5,,12385.0,0.3125,0.25,positive,0.3,product,The text discusses a new Pikmin video released by Nintendo. This is relevant to their product offerings and could have a small positive impact on stock price due to renewed interest in the franchise.
2025-10-14,任天堂直営ストア「Nintendo FUKUOKA」11月14日オープン！東京/大阪/京都に続く国内4店舗目、九州に初出店へ（インサイド） - Yahoo!ニュース,https://news.google.com/rss/articles/CBMif0FVX3lxTE5LUGdNRElnYl9kTHNlUEthN1pMMGdPWlQtQk9nWElsaEM0aUNVaW1hYkc1TEhfYzZkaUJzQm1zc1I5WXB1SVlXN0J2a3ZMTnAyeFRmSndoZXY5ZnpxS1NPak1hZXdrME5nVkZRZk5fQUdPSzVjUHBfT0dFVG0zMTQ?oc=5,,12400.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-14,任天堂、直営オフィシャルストア「Nintendo FUKUOKA」を11月14日にオープン！九州では初の出店 - gamebiz【ゲームビズ】,https://news.google.com/rss/articles/CBMiREFVX3lxTE96VnR3XzljVkFHeUpfb3ZlNHJKX0pwaDZnTGxhSjNGRTgzT0hfTjB2cWllYmtqelNBemJBdWZ1Z1hYQXg2?oc=5,,12400.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-15,ニンテンドードリーム 25年12月号：パラノマサイト×都市伝説解体センター描き下ろしコラボ表紙！ 付録はスーパーマリオギャラクシー／カービィのエアライダー／ゼルダ無双 封印戦記ポスターも - Nintendo DREAM WEB,https://news.google.com/rss/articles/CBMiREFVX3lxTE9rZ3RuOF91Q3k2akYyWXFHZTN0UklIT3d1c3RyZlVjTGozRUdWaTJRb1JFTktjbm9QbEhGRWFTR1NUbGZY?oc=5,,12515.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-16,ミアレシティで紡がれる、人とポケモンの物語。『Pokémon LEGENDS Z-A』本日発売。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxNcVJlLXZjbHpBZF93MVlwMHFhZ2YyanhybnVFczhfYjdlYUp4ZEFOVzNLc01iaG1NY2pmWEVMQTJtVVhhRjhadXFHY1hiYmNoSk1BNC05T2VGQVVSbEE4alBjLXZ2bkpuamctM29EZDEzVEhTNGszazJUUzR6SERnbG9OVk5tQQ?oc=5,,12150.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-16,Nintendo Switch『ARK: Survival Evolved』公式サーバー一部停止のお知らせ - spike-chunsoft.co.jp,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBPZzRramhvakh6UGpvbkN1UlJvTWpXU1FPd1dybHQyS2lBbnh0NFk0V3JISHVSdExnYmdBbE4wRnRjNVFHdUU4S0Jtc2VFOW5zM2U2ckpUMA?oc=5,,12150.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,ニンテンドーeショップ新作ソフト情報 10/17（金）号。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxORTZZNGN1aHFEY2hTYUtpOExaNlQxTzJvWmZ5Q1o1ekxyMWstQTY4OE1BejJUdmFLa3kzN1RUa2Mta1JjZEdoTVZ0Y293NHh1dUExTFctWlF3U0NucjdkZUpESENCMURITXlSdkFra1Z3NXdXX1F4SHo4OXNkY2ZJWVNiSjNSUQ?oc=5,,12470.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,任天堂(東証:7974)がSwitch 2の生産目標を引き上げていることについて、投資家はどのように反応しているか - simplywall.st,https://news.google.com/rss/articles/CBMikAFBVV95cUxNcVUyOGhXRmlQd0IzcXFLSzJ0WUhHYmRDZHhJUkZZaG9pNzQwLUNCLURnc09rU3c4bFZoYWpUYlZfNDdjMEdCLUk4T0lqOXExWHp2VDNJdS1jZzV4NzVOMTRfbnoxX3NnV1hkallrY3UxSnlCcmxUelVRU2QtQS1xRzNuSmlUMWN4eG43bFJBLWrSAZYBQVVfeXFMTTJhek1Bc0hnbzlvbk5oS2NubDZoVFcySDdSUzhYNEtWWFpjbWVMd1VlcWs2b3duY3llMWh4SWtzVnpNQmZuU1pqUGxlVWFnaWFjd29XZUdqN0hjcEtMeUJBLXJTczI2SUJrZEJlTU1UdUg5V0l4WnAxZU54ZGRvZTZ4M0FjSEdfWVVuQlNWajJCZkJFNmNB?oc=5,,12470.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,任天堂(東証:7974)がSwitch 2の生産目標を引き上げていることについて、投資家はどのように反応しているか - simplywall.st,https://news.google.com/rss/articles/CBMikAFBVV95cUxNcVUyOGhXRmlQd0IzcXFLSzJ0WUhHYmRDZHhJUkZZaG9pNzQwLUNCLURnc09rU3c4bFZoYWpUYlZfNDdjMEdCLUk4T0lqOXExWHp2VDNJdS1jZzV4NzVOMTRfbnoxX3NnV1hkallrY3UxSnlCcmxUelVRU2QtQS1xRzNuSmlUMWN4eG43bFJBLWrSAZYBQVVfeXFMTTJhek1Bc0hnbzlvbk5oS2NubDZoVFcySDdSUzhYNEtWWFpjbWVMd1VlcWs2b3duY3llMWh4SWtzVnpNQmZuU1pqUGxlVWFnaWFjd29XZUdqN0hjcEtMeUJBLXJTczI2SUJrZEJlTU1UdUg5V0l4WnAxZU54ZGRvZTZ4M0FjSEdfWVVuQlNWajJCZkJFNmNB?oc=5,,12470.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-17,任天堂ゲーム 9月発売タイトルリスト - Nintendo DREAM WEB,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5jSERSQVZpbzJVYk16V2tEZU5GNW11aWtTWG9EZEcyV2h1aUxYV3dFR0s1eHZJREZzZFRNYXU2RzFoMzB1aWI2dDRJVUJidVJZSjFBb0E3cWUxcGs?oc=5,,12470.0,0.25,0.25,positive,0.0,unknown,nan
2025-10-17,任天堂(東証:7974)がSwitch 2の生産目標を引き上げていることについて、投資家はどのように反応しているか - simplywall.st,https://news.google.com/rss/articles/CBMikAFBVV95cUxNcVUyOGhXRmlQd0IzcXFLSzJ0WUhHYmRDZHhJUkZZaG9pNzQwLUNCLURnc09rU3c4bFZoYWpUYlZfNDdjMEdCLUk4T0lqOXExWHp2VDNJdS1jZzV4NzVOMTRfbnoxX3NnV1hkallrY3UxSnlCcmxUelVRU2QtQS1xRzNuSmlUMWN4eG43bFJBLWrSAZYBQVVfeXFMTTJhek1Bc0hnbzlvbk5oS2NubDZoVFcySDdSUzhYNEtWWFpjbWVMd1VlcWs2b3duY3llMWh4SWtzVnpNQmZuU1pqUGxlVWFnaWFjd29XZUdqN0hjcEtMeUJBLXJTczI2SUJrZEJlTU1UdUg5V0l4WnAxZU54ZGRvZTZ4M0FjSEdfWVVuQlNWajJCZkJFNmNB?oc=5,,12470.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-20,特別なキャラクターフィギュアをゲットできる『ドンキーコング バナンザ DKアイランド＆エメラルドラッシュ』のゲーム内イベントを10月28日から開催。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxOdjdQVWxkeno3WDVaaVdXRExtcWladUVtQjNRYmFhMkJjZHRUYllEVDJia1VWOGpfUkp3QW5BNHBWQU5kcnFWLWlCWXlrQjRWTk9uTG5XdzBpaTdnNk8zS0g0cWtiWU9xVGVFbjdTX1pFRTBjYmFIUC1yVWhWRUtXeUZOWHJPUQ?oc=5,,12865.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-20,「いっせいトライアル」週末限定で4週連続開催。週替わりでさまざまなタイトルをまるっとすべて遊べます。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxQVE8zUVFnZGRkUTFNVzRiZEFOMnhoQUJrUjZJMlUzcmpQZnVUeDhYNmJTU1pRVlMyaWpXWWxXMGVGMEhnU3YyY2Z4dEROZnkzSVFCbmptQ0tlZUI3VHRpYURLMlVfbGZmMjBseWtFUzZIbi1Dd0x2SDQ5Y0xZdHE3aUZaQUg1dw?oc=5,,12865.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-21,【電撃Nintendo】『ゼルダ無双 封印戦記』を特別付録＆巻頭特集でイチ押し！ 『カービィのエアライダー』など期待の新作情報も目白押し！ - 電撃オンライン,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9FUHQ3em9Ea2xESFZoY0g2X2RVOG9ybFJEZ2JHTkhmY3hucFpkNUtJaVF4X0FCN0FkZ2MyRjJOaV94Qzl4OUxIaGloVzVpMlpzZm5HTTBrZkxGZw?oc=5,,13210.0,1.0,0.6,positive,0.3,product,"The text discusses a new Zelda Musou game, which is a Nintendo product. Positive reception of this game could slightly positively affect the stock."
2025-10-21,スマホプリンター用アプリ「instax mini Link™ for Nintendo Switch」のバージョンアップ版をリリース | 富士フイルム [日本] - Fujifilm [Global],https://news.google.com/rss/articles/CBMiWkFVX3lxTE1uSjVuQlVaX05PQWI5a0xhR00xM3BBdUxFTC1EYTBhb0VHUzZvNlA0Ti1YcHBtbEdYd1pYVWJtZnRqVXJPUHUwRnVtTnlkRmZTbnRaVHpvaTJTdw?oc=5,,13210.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-21,『メトロイドII RETURN OF SAMUS』の楽曲がNintendo Music（ニンテンドーミュージック）に追加 - 電ファミニコゲーマー,https://news.google.com/rss/articles/CBMiWEFVX3lxTFBZUE5td2FkcW40ZzRraHU0RVZwZmRQY2g2QnRXbjBhR3gxemtkZjF5aHRyY2xnVjVmQ252S3FNR0kyYzBPVEtoT1FFNzF6aGFiWlZMam5MdEM?oc=5,,13210.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-21,『ゼルダ無双 封印戦記』を特別付録と巻頭特集でイチ押しの『電撃Nintendo 2025年12月号』は、『カービィのエアライダー』など期待の新作がそろった特集も読みごたえ満点で本日10月21日発売！ - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1wdkZmYmZCZ2pmUVVtN09zRlhCT1ZpaUJOTjBYMGMzMHRuRi1MMW1yVFhiaTVPU3BYRzZNQ3M0c2hZQ0JRQk9qT1dNWHIyV3I0eE5icUdUOWtDYkozSlJiS2lYdFhER25NOUE?oc=5,,13210.0,0.5,0.3,positive,0.0,unknown,nan
2025-10-21,Nintendo Switch™用新作乙女ゲーム『ハンサムロンダリング -the mystic lover-』 2026年3月26日 発売決定！！ - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFBTclNmUG1CNHducGo1M21lenlfek1ocUZpQndYVTVMbHJ6Q0JwWmNWaEUwbDNGMXNfNHpwVDZObFk3VDNpU0JFMDBnUmxxMjlEdkNsN0lQMGxaQ3NObWVhMUlmM1JZa2o5Tmc?oc=5,,13210.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-21,任天堂がNintendo Switch 2を最大2500万台生産するよう製造業者に要請しているとの報道、アナリストの1760万台という予想を上回る - GIGAZINE,https://news.google.com/rss/articles/CBMieEFVX3lxTE5qc0p3blE3MnhUMS0tNFFWYjhZbzRJeEVWUERzNksxX2ZMNC1hS3lkZGxIc3hraEw3OEtmN3EzMWlNekZ6REI1WWlkS21rZ2c0Y1RzNEhNenhsV3hESl9RX2tiUEpZQlltSFRMVUJsaHlTNXJkM2JxWQ?oc=5,,13210.0,0.875,0.8,positive,0.7,hardware,"The text discusses reported production orders for the Nintendo Switch 2, Nintendo's next-generation hardware. Production volume is a key indicator for sales potential and would directly impact revenue and investor confidence. The reported figures exceeding analyst expectations further amplifies the potential impact on the stock price."
2025-10-22,【10月30日追加】「ニンテンドー ゲームキューブ Nintendo Classics」に『ルイージマンション』を追加。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxOVkQ3a3lVZEpzNlgweVFUcGpzMS1ESWVzVnRWVHBCcnNDUGlyQnNJUWppSnZqQnVBZFBvUW82REFqVjlNZEk5Q1pacG5QaE1ObFZ6Skp6RkkxOUhvVzFKZWs1NEZlc2p4R2Y0Ym9pRzRPVFVLVmFzRXRINnpONHZZWjJGVUtBdw?oc=5,,13105.0,0.3125,0.25,positive,0.2,product,"The text discusses the addition of 'Luigi's Mansion' to 'Nintendo GameCube Nintendo Classics'. This is a product announcement directly related to Nintendo, although a relatively minor release making a significant stock impact unlikely."
2025-10-22,任天堂、「Nintendo Switch Online」の自動継続を装うフィッシングメールに注意喚起 - news.denfaminicogamer.jp,https://news.google.com/rss/articles/CBMiWEFVX3lxTE44TDN4WDh5MW51NEFsUTI0VU1wd0lqQUZ5NUVlaXAxa2E0VHRoSHFNQ0lZSWdWeXgtN0FCS1BVY3lEdXRzNzFXTXN0QjQwOGtLMnBOY0ZUa1o?oc=5,,13105.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,『カービィのエアライダー』のオンライン体験会「おためしライド」を明日から開催。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxQdkhkc3RFdXdGYThSdld3YUpadHVuR0xrLWV6WlpHck5fWEhkVVRfY01TZWFTd2tRbGI4cEJYMjlzV0RvdnIxZ1NOTlhwd2NaZUxGYmZxVDYzZGJsczRDTjJpdktKMEJLTjZBcGEyQmZ5YXdCRzdhYTJjelU0YUN6bFhQN3F1QQ?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,【本日発売！】Nintendo Switchで楽しくTOEIC(R) L&Rテスト対策！学習ソフト『毎日学習でステップアップ TOEIC(R) L＆Rテスト』：マピオンニュースの注目トピック - Mapion,https://news.google.com/rss/articles/CBMiakFVX3lxTE1nb0hvMVlhUENKMktiNGh0R1RQS3BWUjB5NGhnOWs3anllOGU3eEtoRWxjclhQRG1BT0JkTWo0Z0w3aURRSnFQNk5ad21YN3JHUmZSNmVNNHZ0azZ0V01teUNqZkxYdVk2YlE?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,『ペルソナ３ リロード』Nintendo Switch™ 2版発売記念 漫画家・大川ぶくぶ先生 描き下ろし4コマ漫画 第1弾公開！ - sega.jp,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5NdEVBcUlwcFE2aHA0cG5md0NtdmtqenF2ZFlXa1J6akRzV2xKbDVyN2lNQ2N5SXBURUdtMWlYckh5bXBhRm1IY1dkeTZMMWo1VWtzajhB?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,「System Shock」フルリメイクのNintendo Switch/Nintendo Switch 2対応がアナウンス、発売は2025年 - doope!,https://news.google.com/rss/articles/CBMiS0FVX3lxTE9ta1FvdERIdlc1WTVDX3hhT1Q0b3BoSUg3TTRZQWhjc3Vhd2JSQXhVZVdMT0s4VTB0Y3lrZVJtTmRNbDJWTHJLcjcycw?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,ニンテンドーeショップ新作ソフト情報 10/24（金）号。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxQNzFfSVlGQnEzSUhycmhfQ0ZsWGFHUHB5dFJBYnp1YVMxZzN5Xzk4cFMzNWdMM2tTY3lIMXVmVVZhb1pScFdCSk9LN2pZeUZJaE5xcDNpUDJjV21vYVRmVlA4Z0ZYY3NITjB2WG1wSmhfQVB3QTh6THhaM2ZsWFExaUNQMU14UQ?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,「Hello! インディー」焚き火ってゲームだったんだ『チルっと焚き火ソン』開発者インタビュー - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxQc0tXaTg4Umk4aGw1RjlibVdMQThFbG1aY1ozekZ2a3c3NXlOLUpyLVY0RzB6VXE0QmRsWm1QaVQxYkE1eC1uRGlFYUFQUUpQa3JWUEhaU2hMcFJLdk4teFhVQTFjdGNQS2NBMXBVRkR6R1dGNC1tTjlwRzZPTVpNN2pDTnV1dw?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,「Assassin’s Creed Shadows」のNintendo Switch 2対応がアナウンス、今後導入を予定している新コンテンツのロードマップも - doope!,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1sdGZTOWtZLURteU9ieXR4SEtqX1UwWXFIQ0JTN3FlTVpLQWx3UkFmY2xRVFF4eWhsV2RHbkE3eTJyR1h4MkpHSEladw?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,"Nintendo Switch 2版「Warhammer 40,000: Rogue Trader」の発売日が2025年12月11日に決定、日本語字幕入りトレーラーも - doope!",https://news.google.com/rss/articles/CBMiS0FVX3lxTE14dTdqUTN1TU1NYmV6UkNXNFNtcUw4eG5NY2g1OV9TU004bjlfcjVqU1dXQ3FJTkdLbU5tWE5NZ2NyZTAyTVpYMHMwWQ?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,「Pokémon LEGENDS Z-A」の初週世界販売本数が580万本を突破！そのうち約半数はNintendo Switch 2での販売に - Gamer,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5HWlFkTnRqYVpEeFU4S09jbjZtVDU2dHcxRExIYlp4WGJ6ejBRYjFEd0hRSHFPSG1GTk9ibVZBX2ZsdWp1MXpNYUVWSFpFMTZITGo1Zg?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,【旺文社書籍5冊分を収録】Nintendo Switchで英語学習！TOEIC対策ソフトが登場（こどもとIT） - Yahoo!ニュース,https://news.google.com/rss/articles/CBMif0FVX3lxTE80VEZzbjJ1ZDY5LU10blh2TldZUXpMMjRhc28xZTdYdlhmSGd3MDJRTTk2UDRfbVB5dkJtWEt2S21JQTlhdnd0QkplZHZvd0FTUzgyM0JlRlppRzF2aFlwM3NJWGt4cmdjcU16VVBKX25lN3JsdzRKLWQ4cnhORlE?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
